Repository,File,Line,Type,Severity,Description,Category
"spring-integration","spring-integration-debezium/src/main/java/org/springframework/integration/debezium/support/DefaultDebeziumHeaderMapper.java","68","getKeyModifiersText","info","Deprecated","Deprecated"
"spring-integration","spring-integration-debezium/src/test/java/org/springframework/integration/debezium/DebeziumMySqlTestContainer.java","41","parse","info","Deprecated","Deprecated"
"spring-integration","spring-integration-debezium/src/test/java/org/springframework/integration/debezium/dsl/DebeziumDslTests.java","73","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-debezium/src/test/java/org/springframework/integration/debezium/dsl/DebeziumDslTests.java","77","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-debezium/src/test/java/org/springframework/integration/debezium/dsl/DebeziumDslTests.java","112","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-debezium/src/test/java/org/springframework/integration/debezium/dsl/DebeziumDslTests.java","112","handleEvent","info","Deprecated","Deprecated"
"spring-integration","spring-integration-debezium/src/test/java/org/springframework/integration/debezium/dsl/DebeziumDslTests.java","114","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-debezium/src/test/java/org/springframework/integration/debezium/dsl/DebeziumDslTests.java","115","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-debezium/src/test/java/org/springframework/integration/debezium/dsl/DebeziumDslTests.java","118","addDirtyRegion","info","Deprecated","Deprecated"
"spring-integration","spring-integration-debezium/src/test/java/org/springframework/integration/debezium/dsl/DebeziumDslTests.java","136","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-debezium/src/test/java/org/springframework/integration/debezium/dsl/DebeziumDslTests.java","136","handleEvent","info","Deprecated","Deprecated"
"spring-integration","spring-integration-debezium/src/test/java/org/springframework/integration/debezium/dsl/DebeziumDslTests.java","142","addDirtyRegion","info","Deprecated","Deprecated"
"spring-integration","spring-integration-debezium/src/test/java/org/springframework/integration/debezium/dsl/DebeziumDslTests.java","143","finalize","info","Deprecated","Deprecated"
"spring-integration","spring-integration-debezium/src/test/java/org/springframework/integration/debezium/dsl/DebeziumDslTests.java","151","create_dyn_union","info","Deprecated","Deprecated"
"spring-integration","spring-integration-debezium/src/test/java/org/springframework/integration/debezium/dsl/DebeziumDslTests.java","151","finalize","error","Deprecated","Deprecated"
"spring-integration","spring-integration-debezium/src/test/java/org/springframework/integration/debezium/dsl/DebeziumDslTests.java","141","String","info","Deprecated","Deprecated"
"spring-integration","spring-integration-debezium/src/test/java/org/springframework/integration/debezium/inbound/DebeziumMessageProducerTests.java","58","create_dyn_any","info","Deprecated","Deprecated"
"spring-integration","spring-integration-debezium/src/test/java/org/springframework/integration/debezium/inbound/DebeziumMessageProducerTests.java","72","shouldYieldFocus","info","Deprecated","Deprecated"
"spring-integration","spring-integration-debezium/src/test/java/org/springframework/integration/debezium/inbound/DebeziumMessageProducerTests.java","81","stop","error","Deprecated","Deprecated"
"spring-integration","spring-integration-debezium/src/test/java/org/springframework/integration/debezium/inbound/DebeziumMessageProducerTests.java","88","runFinalizersOnExit","error","Deprecated","Deprecated"
"spring-integration","spring-integration-debezium/src/test/java/org/springframework/integration/debezium/inbound/DebeziumMessageProducerTests.java","88","shouldYieldFocus","info","Deprecated","Deprecated"
"spring-integration","spring-integration-debezium/src/test/java/org/springframework/integration/debezium/inbound/DebeziumMessageProducerTests.java","89","close","info","Deprecated","Deprecated"
"spring-integration","spring-integration-debezium/src/test/java/org/springframework/integration/debezium/inbound/DebeziumMessageProducerTests.java","89","shouldYieldFocus","info","Deprecated","Deprecated"
"spring-integration","spring-integration-debezium/src/test/java/org/springframework/integration/debezium/inbound/DebeziumMessageProducerTests.java","98","destroy","error","Deprecated","Deprecated"
"spring-integration","spring-integration-debezium/src/test/java/org/springframework/integration/debezium/inbound/DebeziumMessageProducerTests.java","100","runFinalizersOnExit","error","Deprecated","Deprecated"
"spring-integration","spring-integration-debezium/src/test/java/org/springframework/integration/debezium/inbound/DebeziumMessageProducerTests.java","100","shouldYieldFocus","info","Deprecated","Deprecated"
"spring-integration","spring-integration-debezium/src/test/java/org/springframework/integration/debezium/inbound/DebeziumMessageProducerTests.java","101","close","info","Deprecated","Deprecated"
"spring-integration","spring-integration-debezium/src/test/java/org/springframework/integration/debezium/inbound/DebeziumMessageProducerTests.java","101","shouldYieldFocus","info","Deprecated","Deprecated"
"spring-integration","spring-integration-debezium/src/test/java/org/springframework/integration/debezium/it/DebeziumBatchTests.java","72","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-debezium/src/test/java/org/springframework/integration/debezium/it/DebeziumBatchTests.java","74","finalize","info","Deprecated","Deprecated"
"spring-integration","spring-integration-debezium/src/test/java/org/springframework/integration/debezium/it/DebeziumBatchTests.java","94","disableResizedPosting","info","Deprecated","Deprecated"
"spring-integration","spring-integration-debezium/src/test/java/org/springframework/integration/debezium/it/DebeziumStreamTests.java","62","disableResizedPosting","info","Deprecated","Deprecated"
"spring-integration","spring-integration-debezium/src/test/java/org/springframework/integration/debezium/it/DebeziumTestConfiguration.java","45","create_dyn_union","info","Deprecated","Deprecated"
"spring-integration","spring-integration-debezium/src/test/java/org/springframework/integration/debezium/it/DebeziumTestConfiguration.java","45","finalize","error","Deprecated","Deprecated"
"spring-integration","spring-integration-event/src/test/java/org/springframework/integration/event/config/EventInboundChannelAdapterParserTests.java","115","countStackFrames","error","Deprecated","Deprecated"
"spring-integration","spring-integration-event/src/test/java/org/springframework/integration/event/config/EventOutboundChannelAdapterParserTests.java","71","clear","info","Deprecated","Deprecated"
"spring-integration","spring-integration-event/src/test/java/org/springframework/integration/event/config/EventOutboundChannelAdapterParserTests.java","88","send","info","Deprecated","Deprecated"
"spring-integration","spring-integration-event/src/test/java/org/springframework/integration/event/config/EventOutboundChannelAdapterParserTests.java","89","finalize","info","Deprecated","Deprecated"
"spring-integration","spring-integration-event/src/test/java/org/springframework/integration/event/config/EventOutboundChannelAdapterParserTests.java","95","send","info","Deprecated","Deprecated"
"spring-integration","spring-integration-event/src/test/java/org/springframework/integration/event/config/EventOutboundChannelAdapterParserTests.java","96","finalize","info","Deprecated","Deprecated"
"spring-integration","spring-integration-event/src/test/java/org/springframework/integration/event/config/EventOutboundChannelAdapterParserTests.java","105","send","info","Deprecated","Deprecated"
"spring-integration","spring-integration-event/src/test/java/org/springframework/integration/event/config/EventOutboundChannelAdapterParserTests.java","106","finalize","info","Deprecated","Deprecated"
"spring-integration","spring-integration-event/src/test/java/org/springframework/integration/event/config/EventOutboundChannelAdapterParserTests.java","131","send","info","Deprecated","Deprecated"
"spring-integration","spring-integration-event/src/test/java/org/springframework/integration/event/config/EventOutboundChannelAdapterParserTests.java","135","close","info","Deprecated","Deprecated"
"spring-integration","spring-integration-event/src/test/java/org/springframework/integration/event/config/EventOutboundChannelAdapterParserTests.java","143","executeCall","info","Deprecated","Deprecated"
"spring-integration","spring-integration-event/src/test/java/org/springframework/integration/event/dsl/IntegrationFlowEventsTests.java","94","isEmpty","info","Deprecated","Deprecated"
"spring-integration","spring-integration-event/src/test/java/org/springframework/integration/event/dsl/IntegrationFlowEventsTests.java","94","finalize","info","Deprecated","Deprecated"
"spring-integration","spring-integration-event/src/test/java/org/springframework/integration/event/dsl/IntegrationFlowEventsTests.java","95","send","info","Deprecated","Deprecated"
"spring-integration","spring-integration-event/src/test/java/org/springframework/integration/event/dsl/IntegrationFlowEventsTests.java","96","finalize","info","Deprecated","Deprecated"
"spring-integration","spring-integration-event/src/test/java/org/springframework/integration/event/dsl/IntegrationFlowEventsTests.java","138","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-event/src/test/java/org/springframework/integration/event/dsl/IntegrationFlowEventsTests.java","138","handleEvent","info","Deprecated","Deprecated"
"spring-integration","spring-integration-event/src/test/java/org/springframework/integration/event/dsl/IntegrationFlowEventsTests.java","138","handleEvent","info","Deprecated","Deprecated"
"spring-integration","spring-integration-event/src/test/java/org/springframework/integration/event/dsl/IntegrationFlowEventsTests.java","177","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-event/src/test/java/org/springframework/integration/event/dsl/IntegrationFlowEventsTests.java","185","disableResizedPosting","info","Deprecated","Deprecated"
"spring-integration","spring-integration-event/src/test/java/org/springframework/integration/event/dsl/IntegrationFlowEventsTests.java","189","isEnqueued","info","Deprecated","Deprecated"
"spring-integration","spring-integration-event/src/test/java/org/springframework/integration/event/dsl/IntegrationFlowEventsTests.java","200","toString","info","Deprecated","Deprecated"
"spring-integration","spring-integration-feed/src/main/java/org/springframework/integration/feed/inbound/FeedEntryMessageSource.java","172","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-feed/src/main/java/org/springframework/integration/feed/inbound/FeedEntryMessageSource.java","214","put","info","Deprecated","Deprecated"
"spring-integration","spring-integration-feed/src/main/java/org/springframework/integration/feed/inbound/FeedEntryMessageSource.java","222","isEmpty","info","Deprecated","Deprecated"
"spring-integration","spring-integration-feed/src/main/java/org/springframework/integration/feed/inbound/FeedEntryMessageSource.java","229","addDirtyRegion","info","Deprecated","Deprecated"
"spring-integration","spring-integration-feed/src/main/java/org/springframework/integration/feed/inbound/FeedEntryMessageSource.java","261","getInputStream","info","Deprecated","Deprecated"
"spring-integration","spring-integration-feed/src/test/java/org/springframework/integration/feed/config/FeedInboundChannelAdapterParserTests.java","75","close","info","Deprecated","Deprecated"
"spring-integration","spring-integration-feed/src/test/java/org/springframework/integration/feed/config/FeedInboundChannelAdapterParserTests.java","85","close","info","Deprecated","Deprecated"
"spring-integration","spring-integration-feed/src/test/java/org/springframework/integration/feed/config/FeedInboundChannelAdapterParserTests.java","96","close","info","Deprecated","Deprecated"
"spring-integration","spring-integration-feed/src/test/java/org/springframework/integration/feed/config/FeedInboundChannelAdapterParserTests.java","110","close","info","Deprecated","Deprecated"
"spring-integration","spring-integration-feed/src/test/java/org/springframework/integration/feed/config/FeedInboundChannelAdapterParserTests.java","123","verifyMIC","info","Deprecated","Deprecated"
"spring-integration","spring-integration-feed/src/test/java/org/springframework/integration/feed/config/FeedInboundChannelAdapterParserTests.java","123","create_dyn_any","info","Deprecated","Deprecated"
"spring-integration","spring-integration-feed/src/test/java/org/springframework/integration/feed/config/FeedInboundChannelAdapterParserTests.java","124","close","info","Deprecated","Deprecated"
"spring-integration","spring-integration-feed/src/test/java/org/springframework/integration/feed/config/FeedInboundChannelAdapterParserTests.java","135","close","info","Deprecated","Deprecated"
"spring-integration","spring-integration-feed/src/test/java/org/springframework/integration/feed/config/FeedInboundChannelAdapterParserTests.java","141","countStackFrames","error","Deprecated","Deprecated"
"spring-integration","spring-integration-feed/src/test/java/org/springframework/integration/feed/config/FeedInboundChannelAdapterParserTests.java","143","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-feed/src/test/java/org/springframework/integration/feed/config/FeedInboundChannelAdapterParserTests.java","148","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-feed/src/test/java/org/springframework/integration/feed/config/FeedInboundChannelAdapterParserTests.java","153","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-feed/src/test/java/org/springframework/integration/feed/dsl/FeedDslTests.java","70","getTimezoneOffset","info","Deprecated","Deprecated"
"spring-integration","spring-integration-feed/src/test/java/org/springframework/integration/feed/dsl/FeedDslTests.java","71","getTimezoneOffset","info","Deprecated","Deprecated"
"spring-integration","spring-integration-feed/src/test/java/org/springframework/integration/feed/dsl/FeedDslTests.java","72","getTimezoneOffset","info","Deprecated","Deprecated"
"spring-integration","spring-integration-feed/src/test/java/org/springframework/integration/feed/dsl/FeedDslTests.java","106","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-feed/src/test/java/org/springframework/integration/feed/dsl/FeedDslTests.java","111","isEnqueued","info","Deprecated","Deprecated"
"spring-integration","spring-integration-feed/src/test/java/org/springframework/integration/feed/inbound/FeedEntryMessageSourceTests.java","105","getTimezoneOffset","info","Deprecated","Deprecated"
"spring-integration","spring-integration-feed/src/test/java/org/springframework/integration/feed/inbound/FeedEntryMessageSourceTests.java","106","getTimezoneOffset","info","Deprecated","Deprecated"
"spring-integration","spring-integration-feed/src/test/java/org/springframework/integration/feed/inbound/FeedEntryMessageSourceTests.java","107","getTimezoneOffset","info","Deprecated","Deprecated"
"spring-integration","spring-integration-feed/src/test/java/org/springframework/integration/feed/inbound/FeedEntryMessageSourceTests.java","130","getTimezoneOffset","info","Deprecated","Deprecated"
"spring-integration","spring-integration-feed/src/test/java/org/springframework/integration/feed/inbound/FeedEntryMessageSourceTests.java","131","getTimezoneOffset","info","Deprecated","Deprecated"
"spring-integration","spring-integration-feed/src/test/java/org/springframework/integration/feed/inbound/FeedEntryMessageSourceTests.java","133","destroy","error","Deprecated","Deprecated"
"spring-integration","spring-integration-feed/src/test/java/org/springframework/integration/feed/inbound/FeedEntryMessageSourceTests.java","165","getTimezoneOffset","info","Deprecated","Deprecated"
"spring-integration","spring-integration-feed/src/test/java/org/springframework/integration/feed/inbound/FeedEntryMessageSourceTests.java","168","getTimezoneOffset","info","Deprecated","Deprecated"
"spring-integration","spring-integration-feed/src/test/java/org/springframework/integration/feed/inbound/FeedEntryMessageSourceTests.java","171","getTimezoneOffset","info","Deprecated","Deprecated"
"spring-integration","spring-integration-feed/src/test/java/org/springframework/integration/feed/inbound/FeedEntryMessageSourceTests.java","173","destroy","error","Deprecated","Deprecated"
"spring-integration","spring-integration-feed/src/test/java/org/springframework/integration/feed/inbound/FeedEntryMessageSourceTests.java","204","getTimezoneOffset","info","Deprecated","Deprecated"
"spring-integration","spring-integration-feed/src/test/java/org/springframework/integration/feed/inbound/FeedEntryMessageSourceTests.java","207","getTimezoneOffset","info","Deprecated","Deprecated"
"spring-integration","spring-integration-feed/src/test/java/org/springframework/integration/feed/inbound/FeedEntryMessageSourceTests.java","210","getTimezoneOffset","info","Deprecated","Deprecated"
"spring-integration","spring-integration-feed/src/test/java/org/springframework/integration/feed/inbound/FeedEntryMessageSourceTests.java","224","getTimezoneOffset","info","Deprecated","Deprecated"
"spring-integration","spring-integration-feed/src/test/java/org/springframework/integration/feed/inbound/FeedEntryMessageSourceTests.java","227","getTimezoneOffset","info","Deprecated","Deprecated"
"spring-integration","spring-integration-feed/src/test/java/org/springframework/integration/feed/inbound/FeedEntryMessageSourceTests.java","230","getTimezoneOffset","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/aggregator/FileAggregatingMessageGroupProcessor.java","51","disableResizedPosting","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/aggregator/FileAggregatingMessageGroupProcessor.java","54","addDirtyRegion","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/aggregator/FileMarkerReleaseStrategy.java","50","equals","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/aggregator/FileMarkerReleaseStrategy.java","50","name","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/aggregator/FileMarkerReleaseStrategy.java","50","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/aggregator/FileMarkerReleaseStrategy.java","51","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/aggregator/FileMarkerReleaseStrategy.java","59","disableResizedPosting","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/aot/FileRuntimeHints.java","38","finalize","error","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/config/AbstractRemoteFileOutboundGatewayParser.java","132","equals","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/config/AbstractRemoteFileOutboundGatewayParser.java","143","equals","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/config/FileListFilterFactoryBean.java","134","addDirtyRegion","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/config/FileListFilterFactoryBean.java","149","addDirtyRegion","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/config/FileListFilterFactoryBean.java","152","addDirtyRegion","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/config/FileListFilterFactoryBean.java","155","disableResizedPosting","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/config/FileListFilterFactoryBean.java","156","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/config/FileListFilterFactoryBean.java","179","addDirtyRegion","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/config/FileListFilterFactoryBean.java","180","addDirtyRegion","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/config/FileListFilterFactoryBean.java","183","addDirtyRegion","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/config/FileListFilterFactoryBean.java","190","addDirtyRegion","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/config/FileListFilterFactoryBean.java","197","addDirtyRegion","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/config/FileListFilterFactoryBean.java","204","addDirtyRegion","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/config/FileParserUtils.java","175","addDirtyRegion","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/config/FileParserUtils.java","176","addDirtyRegion","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/config/FileReadingMessageSourceFactoryBean.java","185","getObjectPendingFinalizationCount","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/config/FileTailInboundChannelAdapterFactoryBean.java","203","stop","error","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/config/FileTailInboundChannelAdapterFactoryBean.java","228","stop","error","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/DefaultDirectoryScanner.java","56","addDirtyRegion","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/DefaultDirectoryScanner.java","57","addDirtyRegion","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/DefaultDirectoryScanner.java","85","lock","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/dsl/FileInboundChannelAdapterSpec.java","313","getObjectPendingFinalizationCount","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/dsl/Files.java","56","directory","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/dsl/Files.java","139","finalize","error","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/dsl/RemoteFileInboundChannelAdapterSpec.java","303","put","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/dsl/RemoteFileInboundChannelAdapterSpec.java","305","put","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/dsl/RemoteFileOutboundGatewaySpec.java","570","put","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/dsl/RemoteFileOutboundGatewaySpec.java","573","put","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/dsl/TailAdapterSpec.java","219","getObjectPendingFinalizationCount","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/filters/AbstractMarkerFilePresentFileListFilter.java","126","finalize","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/filters/AbstractMarkerFilePresentFileListFilter.java","129","isEmpty","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/filters/AbstractMarkerFilePresentFileListFilter.java","129","getKeyModifiersText","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/filters/AbstractMarkerFilePresentFileListFilter.java","130","applyResourceBundle","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/filters/AbstractSimplePatternFileListFilter.java","51","match","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/filters/ChainFileListFilter.java","68","acceptSecContext","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/filters/CompositeFileListFilter.java","72","finalize","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/filters/CompositeFileListFilter.java","73","finalize","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/filters/CompositeFileListFilter.java","141","finalize","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/filters/CompositeFileListFilter.java","164","acceptSecContext","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/filters/CompositeFileListFilter.java","187","removeListeners","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/RecursiveDirectoryScanner.java","78","acceptSecContext","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/remote/AbstractFileInfo.java","62","Date","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/remote/AbstractRemoteFileStreamingMessageSource.java","199","clear","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/remote/AbstractRemoteFileStreamingMessageSource.java","220","clear","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/remote/AbstractRemoteFileStreamingMessageSource.java","226","acceptSecContext","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/remote/AbstractRemoteFileStreamingMessageSource.java","228","isEmpty","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/remote/AbstractRemoteFileStreamingMessageSource.java","259","close","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/remote/AbstractRemoteFileStreamingMessageSource.java","268","addDirtyRegion","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/remote/AbstractRemoteFileStreamingMessageSource.java","280","isEmpty","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/remote/AbstractRemoteFileStreamingMessageSource.java","289","formatted","error","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/remote/AbstractRemoteFileStreamingMessageSource.java","291","removeListeners","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/remote/AbstractRemoteFileStreamingMessageSource.java","304","isEmpty","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/remote/AbstractRemoteFileStreamingMessageSource.java","307","isEmpty","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/remote/handler/FileTransferringMessageHandler.java","206","send","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/remote/session/CachingSessionFactory.java","51","getLogStream","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/remote/session/CachingSessionFactory.java","101","close","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/remote/session/CachingSessionFactory.java","147","close","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/remote/session/CachingSessionFactory.java","217","close","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/remote/session/CachingSessionFactory.java","220","close","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/remote/session/CachingSessionFactory.java","241","removeListeners","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/remote/session/CachingSessionFactory.java","251","countStackFrames","error","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/remote/session/CachingSessionFactory.java","256","write_Principal","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/remote/session/CachingSessionFactory.java","261","appendText","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/remote/session/DefaultSessionFactoryLocator.java","69","put","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/remote/session/DefaultSessionFactoryLocator.java","78","removeListeners","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/remote/synchronizer/AbstractInboundFileSynchronizingMessageSource.java","243","close","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/splitter/FileSplitter.java","281","put","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/splitter/FileSplitter.java","284","put","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/splitter/FileSplitter.java","290","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/splitter/FileSplitter.java","291","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/splitter/FileSplitter.java","422","equals","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/support/FileUtils.java","54","isEmpty","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/tail/ApacheCommonsFileTailingMessageProducer.java","90","getTTL","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/tail/ApacheCommonsFileTailingMessageProducer.java","98","executeCall","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/tail/ApacheCommonsFileTailingMessageProducer.java","105","close","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/tail/ApacheCommonsFileTailingMessageProducer.java","131","send","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/tail/FileTailingMessageProducerSupport.java","248","toString","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/tail/OSDelegatingFileTailingMessageProducer.java","101","executeCall","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/tail/OSDelegatingFileTailingMessageProducer.java","133","executeCall","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/tail/OSDelegatingFileTailingMessageProducer.java","144","executeCall","info","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/tail/OSDelegatingFileTailingMessageProducer.java","161","stop","error","Deprecated","Deprecated"
"spring-integration","spring-integration-file/src/main/java/org/springframework/integration/file/tail/OSDelegatingFileTailingMessageProducer.java","185","executeCall","info","Deprecated","Deprecated"
